dataId,label,accX,accY,accZ,gyroX,gyroY,gyroZ
7,UpDown,-1.2969,-6.1017,-9.7866,1107.9553,-2776.0664,-451.0078
7,UpDown,-0.5073,-4.1779,-9.1406,339.114,-978.8998,-157.2006
7,UpDown,0.0048,-5.3408,-3.3547,-87.8676,-151.7089,-60.409
7,UpDown,0.201,-5.1206,0.0191,142.0984,-249.187,-313.0283
7,UpDown,0.3015,-3.0341,0.2058,234.0847,-300.6719,-466.7965
7,UpDown,0.9284,-0.7753,0.6556,170.2435,-227.9065,-483.9582
7,UpDown,1.3543,0.7035,1.2395,156.5141,-172.9893,-184.6592
7,UpDown,1.6845,0.4594,1.7085,42.5609,-72.0789,-350.7839
7,UpDown,2.4503,1.5362,1.7659,-45.9932,-31.5774,-311.6553
7,UpDown,3.2782,2.4455,1.2538,19.221,-61.0954,-39.815
7,UpDown,3.9194,1.6654,0.3015,66.5872,23.3398,152.3953
7,UpDown,3.7424,1.1151,-0.5886,126.9961,230.6524,395.4041
7,UpDown,3.0772,-2.5029,-0.737,-109.148,595.1656,221.0419
7,UpDown,3.5079,-3.1537,-0.1484,-575.9446,1136.7869,-111.2074
7,UpDown,3.8477,-0.7322,2.0291,-742.7557,1486.8843,85.1217
7,UpDown,2.7135,-0.9284,3.9673,-624.6836,1515.7158,324.0117
7,UpDown,2.1488,-1.4118,4.4937,-650.7693,1664.6788,286.2561
7,UpDown,-0.5456,-2.8427,7.0253,-1462.1716,2206.9866,807.2834
7,UpDown,-1.6654,-10.3418,11.6435,-1486.1979,2101.9573,530.6378
7,UpDown,-1.1342,-6.8052,13.0265,-1170.4237,1416.8647,-63.1548
7,UpDown,-2.5986,0.6269,10.4184,-902.7021,1091.4802,1000.1802
7,UpDown,-6.4367,-8.4945,10.5045,-820.3263,1241.1296,1814.3282
7,UpDown,-11.0213,-17.7643,12.883,-644.5911,1344.0995,1376.3634
8,UpDown,-3.2351,-6.8961,6.5276,6.1782,-53.5443,4.1188
8,UpDown,-3.0676,-6.92,6.451,-13.0428,-39.1285,-26.0857
8,UpDown,-2.9432,-6.3553,6.4941,-40.5015,-0.6865,6.1782
8,UpDown,-2.9958,-6.7765,6.8483,-18.5346,-35.0097,38.4421
8,UpDown,-3.0437,-7.0828,6.652,16.4752,-72.0789,-6.8647
8,UpDown,-2.9145,-6.719,6.3171,-2.7459,-35.6962,-5.4917
8,UpDown,-3.0676,-6.9153,6.4702,-42.5609,15.1022,-6.1782
8,UpDown,-3.1442,-7.0732,6.8243,-56.9766,6.8647,-31.5774
8,UpDown,-3.0437,-6.6185,6.7813,-30.2045,-32.9503,-27.4586
8,UpDown,-3.015,-6.7717,6.5468,-13.0428,-41.8744,-10.297
8,UpDown,-2.9719,-6.8052,6.4032,-19.9075,-15.7887,-21.2804
8,UpDown,-2.8857,-6.585,6.5659,-43.2473,32.2639,13.7293
8,UpDown,-3.1107,-6.9727,6.9535,-26.7722,78.9435,65.9007
8,UpDown,-3.7472,-8.5567,7.7001,-81.0029,231.3389,61.7819
8,UpDown,-4.6134,-10.4231,9.7244,-79.63,460.6184,35.6962
8,UpDown,-6.9105,-11.1553,12.8207,61.7819,627.4294,13.7293
8,UpDown,-10.6385,-11.1601,17.0417,-100.224,896.5239,104.3428
8,UpDown,-15.0413,-13.9406,23.0142,-284.1967,613.0137,199.7615
8,UpDown,-15.8692,-17.6782,25.8999,429.7274,-1129.9222,-185.3457
8,UpDown,-14.5962,-17.1278,21.4205,1718.9097,-3572.3665,-827.8774
8,UpDown,-12.5336,-12.4283,9.9446,2395.0781,-4956.2808,-805.9105
8,UpDown,-10.3705,-12.0981,0.7657,1920.7305,-4567.0552,-938.3984
8,UpDown,-6.8913,-9.8536,-3.5509,816.894,-3338.2817,-1545.9203
8,UpDown,-2.5172,-3.9338,-4.6086,329.5034,-2529.6255,-1618.6857
8,UpDown,1.0241,-1.3304,-5.8289,682.3467,-2145.8914,-1319.3866
8,UpDown,2.2493,0.5838,-5.7476,406.3876,-1663.9923,-948.6953
8,UpDown,2.9288,0.5551,-6.4032,488.7635,-1212.9846,-617.1325
8,UpDown,3.0532,0.4355,-5.9486,354.9026,-722.1617,-379.6154
8,UpDown,2.9145,-1.3831,-5.1398,353.5297,-192.2103,-417.371
8,UpDown,3.9099,0.7274,-4.7091,288.3155,-72.7653,-626.0565
8,UpDown,5.3504,4.5799,-5.0871,453.7537,336.3681,-403.6417
8,UpDown,5.4891,5.671,-5.3934,336.3681,856.0225,-30.8909
8,UpDown,5.8576,6.4845,-3.6754,338.4275,1099.7178,523.0867
8,UpDown,4.8144,3.1729,-2.1966,250.5599,1315.9545,768.1549
8,UpDown,4.5894,0.9954,-2.1248,83.7488,1567.2007,653.5151
8,UpDown,3.6371,1.3256,-2.3354,10.9834,2053.2183,796.3
8,UpDown,0.2058,-1.4309,1.0863,-421.4898,2688.199,810.0293
8,UpDown,-1.273,-1.3831,5.7715,-856.0225,2793.9146,686.4655
8,UpDown,-2.7613,-1.2156,7.8628,-694.0166,2368.3059,1134.041
8,UpDown,-3.594,-7.7767,8.5902,-672.0497,2119.1189,1195.1365
8,UpDown,-6.1352,-10.2174,8.3797,-792.8677,2231.0129,409.1335
8,UpDown,-8.6812,-7.4943,10.002,-1066.0809,2463.0383,497.6875
8,UpDown,-11.7535,-8.8056,14.4861,-1464.9175,2737.6245,479.8394
8,UpDown,-13.6439,-10.6146,19.0564,-1485.5114,2268.082,485.3311
8,UpDown,-13.352,-13.1222,20.2863,-912.9991,1014.596,21.2804
8,UpDown,-11.878,-12.1603,16.0654,-349.4109,12.3564,-198.3885
8,UpDown,-10.0977,-8.1117,11.5382,-346.6651,19.9075,-196.3291
8,UpDown,-8.595,-6.5037,12.4475,-455.8131,94.7322,80.3165
8,UpDown,-7.1498,-8.5184,12.347,-208.6855,-228.593,-151.7089
8,UpDown,-5.6327,-5.872,10.1839,-84.4353,-427.668,-69.333
9,UpDown,0.2154,-7.7958,6.652,55.6037,-67.9601,-38.4421
9,UpDown,0.2824,-7.4943,6.7334,100.9104,-132.4878,6.1782
9,UpDown,0.2345,-8.016,5.403,87.1811,-112.5803,-30.8909
9,UpDown,0.2441,-7.882,5.2881,-2.7459,26.0857,-73.4518
9,UpDown,0.3637,-7.2933,6.0491,-9.6105,70.7059,-67.2736
9,UpDown,0.5695,-6.5133,6.7956,94.0458,-64.5278,89.2405
9,UpDown,0.335,-8.4323,5.5274,118.0721,-66.5872,23.3398
9,UpDown,0.4499,-7.8915,5.5322,28.8316,62.4684,-39.1285
9,UpDown,0.5456,-7.5805,6.4223,3.4323,98.1646,-41.8744
9,UpDown,0.7561,-6.92,6.8913,48.0526,76.1977,25.3992
9,UpDown,0.6269,-7.9155,7.054,122.1909,24.7128,84.4353
9,UpDown,0.4403,-8.5998,6.9105,124.9367,42.5609,-27.4586
9,UpDown,0.9858,-8.284,6.9296,162.0059,67.9601,39.815
9,UpDown,1.3496,-10.2556,7.1833,282.8238,246.4411,54.9172
9,UpDown,0.7226,-11.8636,10.2844,447.5755,472.9747,58.3496
9,UpDown,-1.0241,-13.0648,15.2758,825.818,476.4071,4.1188
9,UpDown,-4.1731,-12.4187,22.9185,558.7829,394.0312,36.3827
9,UpDown,-6.6377,-17.0273,26.9145,505.2386,-744.1286,-199.7615
9,UpDown,-5.8481,-17.08,18.4391,1419.6106,-2335.3557,-865.633
9,UpDown,-4.2927,-12.8064,7.0828,1442.2642,-2277.6926,-1142.2787
9,UpDown,-3.2638,-9.3894,6.341,884.8541,-1672.9164,-1156.0079
9,UpDown,-3.0628,-8.9013,8.0016,874.5571,-2095.0928,-1254.8589
9,UpDown,-2.4742,-6.3218,2.7182,958.9923,-2358.6956,-1379.1093
9,UpDown,-1.4213,-4.733,-1.206,661.0663,-2066.9478,-1486.8843
9,UpDown,0.4307,-1.1821,-4.1396,389.9124,-1598.0918,-1523.9534
9,UpDown,2.0818,2.6417,-4.2018,52.8578,-1020.0877,-1269.9612
9,UpDown,3.2207,5.4748,-2.5268,184.6592,-903.3886,-573.1987
9,UpDown,3.1872,2.5555,-3.7998,332.9358,-819.6398,-348.038
9,UpDown,3.2925,1.8473,-4.7282,122.8773,-365.8861,-352.8433
9,UpDown,3.9051,2.9384,-4.0056,-114.6397,-48.739,-225.1607
9,UpDown,4.6851,4.3884,-4.2544,-145.5307,150.336,16.4752
9,UpDown,4.9053,4.5368,-4.8335,-169.557,547.113,380.9883
9,UpDown,4.733,3.5701,-2.3163,-298.6125,903.3886,712.5512
9,UpDown,4.8,1.6367,-0.5121,-393.3448,1038.6223,917.8044
9,UpDown,4.3502,-1.6798,0.7035,-713.9241,1390.7792,1050.2922
9,UpDown,3.7519,-5.9151,4.3837,-1031.7577,1675.6622,776.3925
9,UpDown,2.9288,-3.3643,7.6522,-998.8073,1447.7559,731.0858
9,UpDown,2.0722,-3.2495,7.2359,-915.745,1214.3575,1190.3312
9,UpDown,0.6652,-9.0257,7.7145,-1208.8657,1498.5542,1388.0332
9,UpDown,-1.139,-15.6108,9.3129,-1344.786,1556.2173,737.9504
9,UpDown,-0.9236,-13.7779,12.0024,-1322.8191,1225.3409,130.4285
9,UpDown,0.8614,-5.7667,10.8347,-781.1978,621.9377,579.3769
9,UpDown,0.3781,-10.8778,8.863,-563.5882,586.928,974.7811
9,UpDown,-0.67,-14.4191,9.1693,-696.076,876.6165,411.1928
9,UpDown,-0.871,-11.3276,13.1557,-804.5376,779.1383,306.8501
9,UpDown,-0.5743,-10.2221,12.8495,-488.077,281.4509,285.5697
9,UpDown,-0.3589,-10.2652,10.6146,-258.7975,41.1879,418.0575
9,UpDown,-0.6078,-12.6245,9.2124,-238.2035,48.0526,152.3953
9,UpDown,-0.4642,-11.1266,8.6046,-269.0945,79.63,-41.8744
9,UpDown,-0.0718,-9.5426,8.7434,-145.5307,-50.112,-61.0954
10,LeftRight,0.3781,-2.0578,9.7292,356.2756,102.9698,35.0097
10,LeftRight,-0.0335,-4.9005,9.9015,446.889,111.8939,-242.3223
10,LeftRight,-0.4451,-4.2066,10.9926,429.041,37.0691,-464.0507
10,LeftRight,-0.9858,-3.929,11.1458,199.7615,29.518,-588.9874
10,LeftRight,-1.7755,-7.1498,12.6102,387.853,-105.0292,-926.042
10,LeftRight,-2.79,-8.0638,11.7057,578.004,-221.7284,-1373.6176
10,LeftRight,-3.4887,-6.2261,11.5573,383.0478,-418.0575,-1692.8239
10,LeftRight,-3.7041,-5.2307,10.0068,264.9757,-444.8297,-1863.7539
10,LeftRight,-4.4124,-6.6855,10.5141,572.5123,-383.7342,-2180.9009
10,LeftRight,-5.0106,-4.3119,10.0068,837.4879,-339.114,-2509.7178
10,LeftRight,-4.6086,-0.3541,9.8536,794.2406,-442.0838,-2440.385
10,LeftRight,-4.2544,-1.718,9.2219,341.8598,-562.2153,-2496.675
10,LeftRight,-4.4746,-3.5509,8.3031,466.7965,-637.7264,-2936.6995
10,LeftRight,-4.5799,2.5842,7.9537,859.4548,-599.9709,-3019.0752
10,LeftRight,-3.7663,5.3121,7.4082,433.8462,-683.0332,-2649.7571
10,LeftRight,-2.8283,4.2688,7.2168,362.4538,-628.116,-2485.6917
10,LeftRight,-2.3115,3.2351,7.0493,425.6086,-624.6836,-2596.2124
10,LeftRight,-2.6034,6.542,6.6903,213.4908,-544.3671,-2530.3118
10,LeftRight,-2.7422,7.7384,8.1404,81.6894,-518.2814,-2375.1707
10,LeftRight,-2.0722,11.007,8.8774,-49.4255,-502.4928,-1922.7899
10,LeftRight,-1.1342,8.7529,8.2505,-21.9669,-444.1432,-1564.4548
10,LeftRight,-0.2536,6.1208,7.8006,162.6923,-353.5297,-1664.6788
10,LeftRight,-1.2203,10.6576,7.255,283.5103,-287.6291,-1416.1783
10,LeftRight,-0.8758,11.653,8.9922,311.6553,-172.3028,-1000.8667
10,LeftRight,-0.3876,11.6291,7.6666,38.4421,-325.3846,-640.4723
10,LeftRight,-0.2967,12.347,6.5515,-135.2337,-116.0127,-335.6816
10,LeftRight,-0.6365,10.9831,4.8909,-2.0594,92.6728,-111.8939
10,LeftRight,-0.5456,11.8588,7.9394,43.2473,78.9435,72.0789
10,LeftRight,-0.6748,11.8732,7.6905,-13.0428,32.2639,382.3613
10,LeftRight,-1.0959,9.8967,6.9488,-17.1616,132.4878,523.0867
10,LeftRight,-1.4788,9.9924,8.0255,0.6865,232.0253,600.6573
10,LeftRight,-1.5793,11.1936,9.2315,-26.0857,168.8705,825.1315
10,LeftRight,-1.5362,11.1314,8.8199,-126.3097,95.4187,1108.6418
10,LeftRight,-1.5027,10.3609,7.8197,-145.5307,89.927,1367.4393
10,LeftRight,-1.7659,8.8152,7.3173,-99.5375,148.963,1471.7821
10,LeftRight,-1.8329,7.8485,7.9011,-67.2736,210.7449,1522.5804
10,LeftRight,-1.9813,7.8006,7.657,-216.2366,175.0487,1677.0352
10,LeftRight,-2.589,7.3268,5.6853,-272.5268,317.1471,1872.678
10,LeftRight,-2.8666,7.0014,6.5563,-356.9621,531.3243,2202.1814
10,LeftRight,-3.1872,2.1488,7.949,-308.9095,591.7333,2236.5046
10,LeftRight,-3.0485,-0.5838,8.5519,-254.6787,535.4431,2016.8357
10,LeftRight,-2.7326,1.3639,8.016,-499.7469,468.1695,2062.8289
10,LeftRight,-2.1535,0.0909,6.1735,-687.152,768.8414,2170.604
10,LeftRight,-3.326,-5.0345,7.681,-668.6174,808.6564,1955.0538
10,LeftRight,-2.9767,-8.2313,10.2796,-371.3778,756.485,1398.3302
10,LeftRight,-2.3545,-4.3454,12.6293,-514.1627,600.6573,1183.4666
10,LeftRight,-1.7803,-3.5462,13.0026,-595.1656,295.1802,1152.5756
10,LeftRight,-1.5314,-5.0393,9.8441,-592.4197,219.669,1080.4967
10,LeftRight,-1.5888,-8.2457,10.5954,-235.4577,299.9854,612.3272
10,LeftRight,-1.1916,-5.4126,12.0024,-56.2902,179.1675,237.5171
10,LeftRight,-0.871,-2.412,12.3374,-190.1509,-36.3827,228.593
10,LeftRight,-0.6269,-2.4072,10.2365,-102.2834,-83.7488,195.6427
10,LeftRight,-0.0718,-1.9478,9.533,-43.9338,-72.7653,160.6329
10,LeftRight,0.3541,-2.1535,9.0688,13.7293,-21.9669,68.6466
10,LeftRight,0.4307,-1.3161,9.6144,-35.0097,10.9834,-26.7722
10,LeftRight,0.2919,0.2728,9.8201,-55.6037,16.4752,-14.4158
10,LeftRight,0.1866,0.4403,9.8345,-30.8909,23.3398,10.9834
10,LeftRight,0.2297,0.1914,10.1216,-52.1714,9.6105,-3.4323
11,UpDown,-0.3924,-7.6283,8.5519,-59.036,-13.7293,-97.4781
11,UpDown,0.0239,-6.3218,7.6618,-16.4752,-63.1548,-10.9834
11,UpDown,0.0239,-7.1833,7.6331,42.5609,-135.9202,17.1616
11,UpDown,0.134,-7.4943,7.0588,58.3496,-168.8705,-52.1714
11,UpDown,0.3924,-7.1354,6.2979,15.1022,-96.7916,-81.6894
11,UpDown,0.6461,-6.5324,6.3314,-20.594,-15.7887,-62.4684
11,UpDown,0.7753,-6.5372,6.5611,-1.3729,24.0263,-1.3729
11,UpDown,0.7035,-7.2311,6.9344,18.5346,41.1879,-24.7128
11,UpDown,0.7609,-6.4798,7.2263,89.927,7.5511,8.2376
11,UpDown,0.6269,-6.92,6.786,147.5901,24.7128,39.815
11,UpDown,0.5982,-7.3077,7.0493,76.1977,207.3126,6.8647
11,UpDown,0.5216,-7.992,8.93,45.3067,278.0185,-4.8053
11,UpDown,0.8423,-7.9155,10.2221,231.3389,104.3428,38.4421
11,UpDown,0.8806,-9.3464,9.3942,540.2484,88.554,41.1879
11,UpDown,0.1292,-8.5041,11.811,440.7108,715.9835,72.0789
11,UpDown,-1.7707,-10.2987,20.5256,-252.6193,873.8706,263.6028
11,UpDown,-3.3643,-14.2899,24.4164,465.4236,-221.7284,-48.0526
11,UpDown,-4.1204,-12.6054,20.3198,1314.5815,-1347.5319,-221.7284
11,UpDown,-5.3791,-12.1747,15.8213,1212.9846,-1394.8979,-260.8569
11,UpDown,-6.2931,-13.7539,16.8407,823.7586,-1638.5931,-652.8287
11,UpDown,-6.3553,-12.5145,13.9932,753.7391,-2335.3557,-1129.9222
11,UpDown,-5.3456,-9.7531,7.6187,699.5084,-2863.9341,-1473.155
11,UpDown,-3.5892,-6.9296,0.2919,657.6339,-3067.1279,-1775.8862
11,UpDown,-0.6748,-1.2682,-6.0586,247.8141,-2371.0518,-1966.7238
11,UpDown,1.3687,5.2881,-5.805,-141.4119,-1401.7626,-1043.4276
11,UpDown,2.3737,1.1342,-3.4122,349.4109,-1284.377,-492.8822
11,UpDown,1.986,-2.0818,-4.7569,291.0614,-1295.3604,-702.9407
11,UpDown,3.3356,0.7609,-9.7962,387.1665,-950.7547,-889.6593
11,UpDown,4.9484,7.0445,-11.6865,-93.3593,63.1548,-599.9709
11,UpDown,5.3695,8.6668,-9.5139,-149.6495,803.1647,231.3389
11,UpDown,4.2018,4.7521,-5.3743,-163.3788,1204.7469,660.3798
11,UpDown,3.0867,1.919,-3.3882,16.4752,1227.4004,750.3068
11,UpDown,2.3115,2.8379,-3.6945,-169.557,1572.0061,841.6067
11,UpDown,1.2251,3.8189,-2.1248,-265.6621,2024.3867,1303.5979
11,UpDown,-0.6748,-1.675,2.321,-409.8199,2309.27,1589.8541
11,UpDown,-1.785,-7.054,7.0445,-667.931,2423.9097,1241.816
11,UpDown,-3.192,-6.6473,11.8875,-985.7645,2430.0879,956.2465
11,UpDown,-4.1204,-7.9346,17.1518,-1093.5396,1916.6117,1029.6982
11,UpDown,-3.661,-10.1408,18.8267,-1092.8531,974.7811,939.7713
11,UpDown,-3.0724,-13.7157,12.0168,-877.9894,648.7099,345.2921
11,UpDown,-2.8044,-10.0499,11.4712,-1197.8823,1018.7148,279.3914
11,UpDown,-2.5747,-10.5906,15.3619,-1094.2261,698.8219,331.5629
11,UpDown,-1.9669,-10.9831,15.4146,-501.8063,9.6105,464.0507
11,UpDown,-1.9047,-13.1031,11.2319,-2.7459,-336.3681,283.5103
11,UpDown,-2.0818,-12.6628,9.6048,-290.3749,42.5609,-89.927
11,UpDown,-1.2491,-9.7914,11.4808,-406.3876,55.6037,-281.4509
11,UpDown,-0.536,-7.2455,10.9878,-253.3058,-120.1315,-167.4976
11,UpDown,-0.2154,-7.7192,10.1025,-150.336,-234.7712,-53.5443
11,UpDown,0.1005,-7.7958,8.3366,-70.7059,-267.7215,-137.9796
11,UpDown,0.4116,-6.5994,7.078,-45.9932,-177.7946,-86.4947
12,LeftRight,-4.13,-4.4459,9.4421,698.1354,-707.0594,-2826.1785
12,LeftRight,-4.3071,-2.6321,9.2076,646.6505,-759.2308,-2980.6333
12,LeftRight,-4.7521,-2.6177,8.6859,626.743,-839.5473,-3168.7249
12,LeftRight,-5.9103,0.4259,7.6666,620.5648,-820.3263,-3277.1863
12,LeftRight,-6.5085,4.2784,6.6664,588.9874,-834.7421,-3166.6655
12,LeftRight,-7.0349,6.2931,5.2211,466.7965,-786.6895,-3032.1182
12,LeftRight,-6.7956,9.1645,4.9149,485.3311,-648.0234,-2833.0432
12,LeftRight,-6.7143,11.9258,4.5607,446.2026,-521.7138,-2614.7471
12,LeftRight,-6.2405,15.2662,4.7043,364.5132,-390.5989,-2145.2048
12,LeftRight,-5.5801,17.9988,4.4172,200.4479,-335.6816,-1675.6622
12,LeftRight,-4.9627,18.9464,4.4363,123.5638,-245.0682,-1024.2065
12,LeftRight,-4.4219,18.1376,4.1587,35.6962,-100.224,-519.6544
12,LeftRight,-3.8381,17.147,4.7521,42.5609,96.1052,-107.0886
12,LeftRight,-3.8333,14.8594,5.6471,-18.5346,134.5472,230.6524
12,LeftRight,-3.5605,15.5055,5.7188,-127.6826,161.3194,575.2581
12,LeftRight,-3.2495,14.3234,5.8146,-168.1841,207.3126,888.2864
12,LeftRight,-2.9432,13.151,5.7619,-155.1412,282.8238,1140.9056
12,LeftRight,-3.4696,13.2658,4.7521,-138.666,407.074,1427.1617
12,LeftRight,-4.1635,14.1416,4.9627,-91.9864,553.9777,1806.0907
12,LeftRight,-4.8814,14.1081,4.4746,-106.4022,757.1714,2224.8347
12,LeftRight,-5.5083,13.5338,4.9962,-165.4382,873.8706,2657.3081
12,LeftRight,-6.4415,12.7777,5.5466,-315.7741,937.7119,3165.2925
12,LeftRight,-7.4656,7.4321,6.1543,-354.2162,1007.0449,3445.3704
12,LeftRight,-8.5137,2.0483,7.1641,-332.2493,1041.3682,3140.5798
12,LeftRight,-7.4895,1.919,8.4084,-535.4431,957.6194,2898.9436
12,LeftRight,-6.5468,4.7426,7.5805,-768.1549,965.8569,3115.1804
12,LeftRight,-5.8146,2.9288,8.8391,-700.1948,957.6194,3619.7324
12,LeftRight,-5.9677,-4.1444,9.3272,-761.2902,823.7586,3604.6304
12,LeftRight,-6.4319,-12.8973,6.6712,-653.5151,870.4383,2446.563
12,LeftRight,-3.5031,-8.2074,12.6054,-718.7294,842.9796,1942.0109
12,LeftRight,-2.1105,-5.5226,12.5384,-786.0031,577.3175,1979.0801
12,LeftRight,-1.8903,-7.1545,13.4907,-801.1053,383.0478,1963.2914
12,LeftRight,-1.9908,-13.6678,12.213,-427.668,231.3389,1359.2018
12,LeftRight,-1.5123,-15.4193,12.4857,31.5774,199.075,217.6096
12,LeftRight,-0.5503,-7.791,12.7155,37.0691,61.0954,-368.632
12,LeftRight,-0.1531,-2.8522,11.9641,-31.5774,-42.5609,-438.6515
12,LeftRight,-0.0766,-0.5456,10.0786,109.148,-53.5443,-397.4635
12,LeftRight,0.3398,1.2873,9.0114,264.9757,-0.6865,-313.7147
12,LeftRight,0.5216,2.3689,8.8247,221.0419,49.4255,-247.8141
12,LeftRight,0.6317,3.4696,9.5761,116.6991,64.5278,-120.8179
12,LeftRight,0.7083,3.2351,9.9159,50.7984,54.2308,20.594
12,LeftRight,0.8423,2.0243,10.0259,20.594,33.6368,54.9172
12,LeftRight,0.9428,1.4213,10.2413,-3.4323,21.2804,50.112
12,LeftRight,0.9428,1.4883,10.2413,-8.9241,-4.1188,70.0195
12,LeftRight,0.9906,1.2873,9.6814,-58.3496,-3.4323,106.4022
12,LeftRight,1.1916,0.7322,9.8824,-65.9007,-10.9834,101.5969
12,LeftRight,1.1151,0.1579,9.8106,15.7887,2.0594,35.0097
12,LeftRight,1.0385,0.5791,10.0881,14.4158,-5.4917,-16.4752
12,LeftRight,0.9523,0.9667,10.0164,25.3992,-5.4917,-11.6699
12,LeftRight,0.8231,0.8566,10.1886,7.5511,3.4323,-24.0263
13,LeftRight,5.47,-0.0526,8.0973,-2.7459,-8.9241,-6.1782
13,LeftRight,5.6183,0.1723,7.9011,-53.5443,39.1285,22.6534
13,LeftRight,5.8241,0.6843,8.3031,-188.778,152.3953,19.221
13,LeftRight,6.1208,1.6175,8.7625,-172.9893,236.1441,129.0555
13,LeftRight,6.3888,1.2299,9.6,-190.1509,241.6358,260.8569
13,LeftRight,7.0062,1.2586,9.5186,-223.1013,192.8968,264.2892
13,LeftRight,7.4225,3.0485,8.8869,-400.8959,260.8569,269.7809
13,LeftRight,7.2694,4.8909,9.1167,-649.3964,468.1695,559.4694
13,LeftRight,6.4845,5.6136,10.3035,-789.4354,573.8852,952.8141
13,LeftRight,5.8098,5.9198,10.8634,-688.5249,411.1928,1462.858
13,LeftRight,3.7807,6.0299,10.1886,-641.1588,168.8705,1723.715
13,LeftRight,2.6608,10.0929,9.8106,-4.8053,-165.4382,2277.0061
13,LeftRight,2.1631,11.4185,9.8249,661.0663,-301.3584,3476.9478
13,LeftRight,-1.4118,8.1165,8.2744,1049.6057,-224.4742,4367.98
13,LeftRight,-5.2355,7.7288,7.8676,-943.8901,-61.7819,5158.1016
13,LeftRight,-9.5761,1.9095,6.6138,-1123.744,-187.4051,5743.6567
13,LeftRight,-11.5286,-5.8241,6.9583,-1869.2456,130.4285,5426.5098
13,LeftRight,-11.1027,-11.8923,7.9107,-1792.3615,-175.0487,4466.1445
13,LeftRight,-10.6433,-18.2764,5.7188,-927.4149,-764.7226,2856.3828
13,LeftRight,-8.2457,-21.0664,1.4836,-532.6972,-420.1169,737.264
13,LeftRight,-5.6518,-11.2176,2.3258,-997.4344,475.0341,-97.4781
13,LeftRight,-4.4937,-7.3795,6.7956,-1174.5425,587.6144,119.445
13,LeftRight,-4.8479,-9.3703,8.6572,-890.3458,43.9338,181.2269
13,LeftRight,-5.4891,-11.6339,6.1974,-375.4966,-593.7927,-32.2639
13,LeftRight,-5.8289,-12.6245,0.8471,-282.8238,-504.5522,-318.52
13,LeftRight,-6.1496,-13.127,0.1914,-619.1919,201.1344,-613.7002
13,LeftRight,-6.8913,-14.3761,2.9049,-483.9582,392.6583,-914.3721
13,LeftRight,-7.413,-15.606,4.13,-135.2337,260.1704,-1440.891
13,LeftRight,-8.016,-15.0604,4.7426,507.9845,2.7459,-2085.4822
13,LeftRight,-8.0255,-13.8736,3.7711,1431.967,-438.6515,-2463.7246
13,LeftRight,-8.6572,-16.0941,3.9769,927.4149,-594.4791,-3299.1533
13,LeftRight,-7.8054,-11.1984,4.3214,982.3322,-602.0303,-4034.3579
13,LeftRight,-7.791,-11.1506,4.8814,772.2737,-442.0838,-4370.7261
13,LeftRight,-8.9204,-10.5715,4.4746,651.4557,-8.9241,-5086.7095
13,LeftRight,-6.7047,-1.0193,3.9482,327.444,609.5814,-4865.6675
13,LeftRight,-3.8907,3.9242,5.5705,341.1734,1161.4996,-3787.2302
13,LeftRight,-1.718,4.9627,7.5852,268.408,1310.4628,-3068.5007
13,LeftRight,0.0144,5.4365,9.5474,95.4187,1116.1929,-2728.0139
13,LeftRight,2.0052,5.2403,10.3274,-15.7887,563.5882,-2662.7998
13,LeftRight,2.814,6.6329,9.4612,-252.6193,244.3817,-2656.6216
13,LeftRight,3.6084,8.9587,9.2698,-685.7791,243.6953,-2452.7412
13,LeftRight,3.8237,10.605,10.1073,-1119.6252,371.3778,-1799.2261
13,LeftRight,4.5511,11.4185,13.5003,-422.8627,-435.9056,-519.6544
13,LeftRight,4.0534,3.7759,9.3129,853.9631,-446.889,-459.9319
13,LeftRight,3.6179,0.4977,7.0301,11.6699,422.1763,-1164.932
13,LeftRight,4.2784,6.5898,11.007,-745.5015,646.6505,-1134.7275
13,LeftRight,4.6612,6.1448,13.3998,-30.2045,-125.6232,-1002.9261
13,LeftRight,4.7569,8.1978,9.6718,376.8696,-472.2883,-732.4587
13,LeftRight,4.7904,8.2026,8.2026,258.111,-361.7673,-64.5278
13,LeftRight,4.4746,4.4172,7.9968,235.4577,-170.2435,172.3028
14,LeftRight,2.7422,4.3167,8.9109,-29.518,90.6134,94.0458
14,LeftRight,3.2207,5.3982,8.6812,23.3398,137.2931,201.8209
14,LeftRight,3.417,5.6088,8.0782,191.5239,210.0584,227.2201
14,LeftRight,2.3258,6.853,8.3079,34.3233,479.8394,-30.2045
14,LeftRight,1.474,12.347,10.6528,-310.2824,676.855,54.9172
14,LeftRight,1.6893,15.5677,12.8255,-194.9562,321.9523,920.5503
14,LeftRight,0.6939,12.481,11.2558,-124.9367,-74.8247,1366.7528
14,LeftRight,-0.4642,12.7011,9.2842,-469.5424,-35.0097,1512.2836
14,LeftRight,-1.0289,13.9167,9.7914,-978.8998,-67.2736,1966.7238
14,LeftRight,-1.7276,11.3803,7.3843,-685.7791,-480.5258,2643.5789
14,LeftRight,-3.5318,8.5041,6.0634,-396.0906,-523.0867,3089.0947
14,LeftRight,-4.5129,3.2542,4.0487,-669.9904,-87.8676,3064.3821
14,LeftRight,-6.0347,2.4215,5.4556,-806.597,102.2834,3583.3499
14,LeftRight,-6.2883,-7.011,9.3224,-978.2134,348.038,3697.9897
14,LeftRight,-7.011,-15.07,10.9878,-266.3486,59.036,2938.759
